Index,ClassId,Split
19711,7,train
19712,25,train
19713,1,train
19714,13,train
19715,4,train
19716,30,train
19717,23,train
19718,12,train
19719,38,train
19720,13,train
19721,35,train
19722,11,train
19723,21,train
19724,4,train
19725,13,train
19726,37,train
19727,2,train
19728,2,train
19729,17,train
19730,7,train
19731,9,train
19732,14,train
19733,35,train
19734,16,train
19735,39,train
19736,15,train
19737,18,train
19738,5,train
19739,10,train
19740,5,train
19741,35,train
19742,2,train
19743,1,train
19744,1,train
19745,4,train
19746,12,train
19747,11,train
19748,29,train
19749,35,train
19750,3,train
19751,4,train
19752,29,train
19753,13,train
19754,35,train
19755,8,train
19756,4,train
19757,1,train
19758,33,train
19759,2,train
19760,2,train
19761,35,train
19762,7,train
19763,12,train
19764,33,train
19765,7,train
19766,9,train
19767,23,train
19768,8,train
19769,13,train
19770,24,train
19771,31,train
19772,38,train
19773,26,train
19774,11,train
19775,3,train
19776,34,train
19777,12,train
19778,14,train
19779,5,train
19780,25,train
19781,9,train
19782,14,train
19783,17,train
19784,11,train
19785,21,train
19786,38,train
19787,0,train
19788,8,train
19789,15,train
19790,18,train
19791,18,train
19792,26,train
19793,5,train
19794,25,train
19795,1,train
19796,20,train
19797,10,train
19798,12,train
19799,2,train
19800,5,train
19801,10,train
19802,3,train
19803,17,train
19804,8,train
19805,10,train
19806,28,train
19807,42,train
19808,17,train
19809,9,train
19810,6,train
19811,2,train
19812,2,train
19813,2,train
19814,25,train
19815,7,train
19816,4,train
19817,16,train
19818,6,train
19819,38,train
19820,4,train
19821,2,train
19822,13,train
19823,16,train
19824,38,train
19825,14,train
19826,7,train
19827,1,train
19828,2,train
19829,13,train
19830,1,train
19831,16,train
19832,4,train
19833,13,train
19834,13,train
19835,5,train
19836,21,train
19837,3,train
19838,41,train
19839,14,train
19840,26,train
19841,25,train
19842,9,train
19843,5,train
19844,16,train
19845,13,train
19846,30,train
19847,11,train
19848,39,train
19849,7,train
19850,13,train
19851,17,train
19852,12,train
19853,40,train
19854,18,train
19855,38,train
19856,13,train
19857,11,train
19858,3,train
19859,1,train
19860,13,train
19861,1,train
19862,12,train
19863,28,train
19864,5,train
19865,2,train
19866,8,train
19867,0,train
19868,7,train
19869,26,train
19870,38,train
19871,18,train
19872,4,train
19873,4,train
19874,34,train
19875,33,train
19876,11,train
19877,7,train
19878,1,train
19879,42,train
19880,10,train
19881,10,train
19882,2,train
19883,10,train
19884,1,train
19885,40,train
19886,13,train
19887,2,train
19888,21,train
19889,31,train
19890,41,train
19891,35,train
19892,2,train
19893,2,train
19894,11,train
19895,25,train
19896,36,train
19897,13,train
19898,3,train
19899,5,train
19900,2,train
19901,25,train
19902,38,train
19903,12,train
19904,33,train
19905,25,train
19906,18,train
19907,2,train
19908,2,train
19909,24,train
19910,28,train
19911,38,train
19912,12,train
19913,5,train
19914,5,train
19915,3,train
19916,28,train
19917,4,train
19918,24,train
19919,13,train
19920,15,train
19921,26,train
19922,38,train
19923,35,train
19924,13,train
19925,38,train
19926,13,train
19927,10,train
19928,10,train
19929,5,train
19930,13,train
19931,4,train
19932,38,train
19933,9,train
19934,2,train
19935,18,train
19936,2,train
19937,16,train
19938,25,train
19939,5,train
19940,12,train
19941,7,train
19942,38,train
19943,4,train
19944,5,train
19945,4,train
19946,2,train
19947,2,train
19948,13,train
19949,38,train
19950,30,train
19951,35,train
19952,13,train
19953,6,train
19954,18,train
19955,18,train
19956,0,train
19957,3,train
19958,4,train
19959,19,train
19960,1,train
19961,4,train
19962,7,train
19963,5,train
19964,5,train
19965,7,train
19966,3,train
19967,17,train
19968,38,train
19969,7,train
19970,38,train
19971,28,train
19972,11,train
19973,3,train
19974,10,train
19975,35,train
19976,7,train
19977,35,train
19978,25,train
19979,13,train
19980,3,train
19981,13,train
19982,4,train
19983,7,train
19984,41,train
19985,31,train
19986,25,train
19987,33,train
19988,12,train
19989,33,train
19990,1,train
19991,14,train
19992,9,train
19993,13,train
19994,26,train
19995,8,train
19996,5,train
19997,2,train
19998,12,train
19999,18,train
20000,41,train
20001,38,train
20002,26,train
20003,25,train
20004,8,train
20005,30,train
20006,26,train
20007,29,train
20008,9,train
20009,13,train
20010,3,train
20011,12,train
20012,25,train
20013,14,train
20014,2,train
20015,40,train
20016,9,train
20017,7,train
20018,13,train
20019,8,train
20020,26,train
20021,6,train
20022,2,train
20023,17,train
20024,10,train
20025,27,train
20026,5,train
20027,33,train
20028,42,train
20029,1,train
20030,2,train
20031,26,train
20032,35,train
20033,8,train
20034,5,train
20035,35,train
20036,40,train
20037,0,train
20038,9,train
20039,3,train
20040,8,train
20041,22,train
20042,21,train
20043,2,train
20044,7,train
20045,10,train
20046,5,train
20047,10,train
20048,9,train
20049,3,train
20050,10,train
20051,16,train
20052,9,train
20053,38,train
20054,10,train
20055,11,train
20056,13,train
20057,4,train
20058,28,train
20059,37,train
20060,3,train
20061,4,train
20062,9,train
20063,5,train
20064,10,train
20065,38,train
20066,25,train
20067,1,train
20068,15,train
20069,38,train
20070,9,train
20071,18,train
20072,7,train
20073,10,train
20074,5,train
20075,3,train
20076,13,train
20077,17,train
20078,35,train
20079,12,train
20080,35,train
20081,8,train
20082,2,train
20083,1,train
20084,34,train
20085,9,train
20086,22,train
20087,26,train
20088,34,train
20089,7,train
20090,40,train
20091,13,train
20092,2,train
20093,26,train
20094,24,train
20095,35,train
20096,29,train
20097,26,train
20098,35,train
20099,11,train
20100,13,train
20101,2,train
20102,1,train
20103,12,train
20104,23,train
20105,32,train
20106,9,train
20107,10,train
20108,26,train
20109,28,train
20110,23,train
20111,31,train
20112,10,train
20113,7,train
20114,26,train
20115,24,train
20116,9,train
20117,41,train
20118,25,train
20119,3,train
20120,25,train
20121,3,train
20122,23,train
20123,17,train
20124,39,train
20125,25,train
20126,10,train
20127,15,train
20128,7,train
20129,8,train
20130,22,train
20131,26,train
20132,28,train
20133,36,train
20134,39,train
20135,1,train
20136,9,train
20137,40,train
20138,2,train
20139,22,train
20140,11,train
20141,25,train
20142,22,train
20143,8,train
20144,40,train
20145,17,train
20146,34,train
20147,4,train
20148,33,train
20149,38,train
20150,39,train
20151,5,train
20152,9,train
20153,1,train
20154,3,train
20155,4,train
20156,36,train
20157,11,train
20158,9,train
20159,32,train
20160,2,train
20161,7,train
20162,12,train
20163,4,train
20164,2,train
20165,2,train
20166,41,train
20167,8,train
20168,1,train
20169,8,train
20170,3,train
20171,4,train
20172,1,train
20173,7,train
20174,21,train
20175,35,train
20176,3,train
20177,10,train
20178,8,train
20179,9,train
20180,2,train
20181,25,train
20182,2,train
20183,25,train
20184,37,train
20185,33,train
20186,38,train
20187,9,train
20188,10,train
20189,5,train
20190,7,train
20191,6,train
20192,17,train
20193,8,train
20194,14,train
20195,35,train
20196,16,train
20197,22,train
20198,8,train
20199,38,train
20200,40,train
20201,17,train
20202,6,train
20203,40,train
20204,1,train
20205,38,train
20206,10,train
20207,11,train
20208,8,train
20209,8,train
20210,7,train
20211,18,train
20212,3,train
20213,8,train
20214,1,train
20215,10,train
20216,37,train
20217,7,train
20218,8,train
20219,12,train
20220,15,train
20221,39,train
20222,13,train
20223,35,train
20224,12,train
20225,13,train
20226,4,train
20227,15,train
20228,7,train
20229,17,train
20230,30,train
20231,13,train
20232,5,train
20233,9,train
20234,12,train
20235,7,train
20236,3,train
20237,9,train
20238,9,train
20239,2,train
20240,6,train
20241,1,train
20242,7,train
20243,21,train
20244,26,train
20245,38,train
20246,33,train
20247,25,train
20248,35,train
20249,20,train
20250,5,train
20251,32,train
20252,38,train
20253,23,train
20254,13,train
20255,8,train
20256,4,train
20257,13,train
20258,8,train
20259,17,train
20260,9,train
20261,16,train
20262,28,train
20263,26,train
20264,17,train
20265,4,train
20266,3,train
20267,5,train
20268,1,train
20269,17,train
20270,4,train
20271,14,train
20272,12,train
20273,38,train
20274,17,train
20275,2,train
20276,7,train
20277,4,train
20278,9,train
20279,4,train
20280,27,train
20281,10,train
20282,23,train
20283,31,train
20284,5,train
20285,32,train
20286,13,train
20287,5,train
20288,5,train
20289,18,train
20290,4,train
20291,30,train
20292,8,train
20293,13,train
20294,40,train
20295,20,train
20296,5,train
20297,10,train
20298,8,train
20299,23,train
20300,13,train
20301,13,train
20302,10,train
20303,35,train
20304,25,train
20305,38,train
20306,10,train
20307,23,train
20308,5,train
20309,0,train
20310,35,train
20311,35,train
20312,3,train
20313,27,train
20314,18,train
20315,25,train
20316,7,train
20317,11,train
20318,22,train
20319,2,train
20320,0,train
20321,33,train
20322,22,train
20323,4,train
20324,18,train
20325,25,train
20326,38,train
20327,2,train
20328,14,train
20329,38,train
20330,7,train
20331,10,train
20332,15,train
20333,1,train
20334,12,train
20335,13,train
20336,2,train
20337,31,train
20338,1,train
20339,38,train
20340,13,train
20341,21,train
20342,22,train
20343,12,train
20344,30,train
20345,23,train
20346,6,train
20347,35,train
20348,38,train
20349,29,train
20350,11,train
20351,13,train
20352,38,train
20353,23,train
20354,28,train
20355,3,train
20356,2,train
20357,8,train
20358,35,train
20359,20,train
20360,1,train
20361,34,train
20362,41,train
20363,38,train
20364,13,train
20365,3,train
20366,9,train
20367,35,train
20368,14,train
20369,41,train
20370,23,train
20371,4,train
20372,9,train
20373,5,train
20374,6,train
20375,11,train
20376,40,train
20377,5,train
20378,15,train
20379,31,train
20380,3,train
20381,9,train
20382,10,train
20383,12,train
20384,25,train
20385,8,train
20386,13,train
20387,5,train
20388,4,train
20389,4,train
20390,25,train
20391,2,train
20392,11,train
20393,11,train
20394,12,train
20395,34,train
20396,3,train
20397,2,train
20398,13,train
20399,31,train
20400,23,train
20401,38,train
20402,3,train
20403,5,train
20404,20,train
20405,25,train
20406,18,train
20407,14,train
20408,11,train
20409,34,train
20410,20,train
20411,8,train
20412,25,train
20413,3,train
20414,25,train
20415,7,train
20416,38,train
20417,25,train
20418,35,train
20419,4,train
20420,10,train
20421,5,train
20422,5,train
20423,17,train
20424,2,train
20425,5,train
20426,11,train
20427,33,train
20428,2,train
20429,15,train
20430,15,train
20431,12,train
20432,26,train
20433,1,train
20434,2,train
20435,3,train
20436,4,train
20437,13,train
20438,39,train
20439,10,train
20440,5,train
20441,14,train
20442,4,train
20443,1,train
20444,25,train
20445,4,train
20446,41,train
20447,5,train
20448,5,train
20449,1,train
20450,17,train
20451,40,train
20452,37,train
20453,30,train
20454,18,train
20455,12,train
20456,4,train
20457,34,train
20458,33,train
20459,38,train
20460,17,train
20461,2,train
20462,34,train
20463,3,train
20464,9,train
20465,17,train
20466,35,train
20467,3,train
20468,12,train
20469,1,train
20470,20,train
20471,31,train
20472,4,train
20473,19,train
20474,14,train
20475,1,train
20476,40,train
20477,1,train
20478,12,train
20479,8,train
20480,5,train
20481,12,train
20482,25,train
20483,38,train
20484,4,train
20485,11,train
20486,38,train
20487,4,train
20488,13,train
20489,21,train
20490,3,train
20491,28,train
20492,2,train
20493,17,train
20494,25,train
20495,14,train
20496,38,train
20497,13,train
20498,26,train
20499,4,train
20500,25,train
20501,4,train
20502,9,train
20503,39,train
20504,18,train
20505,5,train
20506,7,train
20507,24,train
20508,34,train
20509,13,train
20510,12,train
20511,1,train
20512,29,train
20513,27,train
20514,29,train
20515,7,train
20516,8,train
20517,0,train
20518,10,train
20519,7,train
20520,23,train
20521,35,train
20522,23,train
20523,40,train
20524,13,train
20525,18,train
20526,10,train
20527,20,train
20528,3,train
20529,4,train
20530,14,train
20531,2,train
20532,31,train
20533,10,train
20534,2,train
20535,35,train
20536,4,train
20537,26,train
20538,42,train
20539,33,train
20540,9,train
20541,41,train
20542,10,train
20543,35,train
20544,38,train
20545,10,train
20546,17,train
20547,25,train
20548,9,train
20549,35,train
20550,18,train
20551,22,train
20552,9,train
20553,1,train
20554,20,train
20555,15,train
20556,4,train
20557,14,train
20558,18,train
20559,13,train
20560,30,train
20561,39,train
20562,2,train
20563,32,train
20564,8,train
20565,38,train
20566,9,train
20567,9,train
20568,12,train
20569,28,train
20570,21,train
20571,35,train
20572,25,train
20573,35,train
20574,6,train
20575,39,train
20576,4,train
20577,12,train
20578,41,train
20579,42,train
20580,42,train
20581,10,train
20582,4,train
20583,26,train
20584,13,train
20585,15,train
20586,18,train
20587,2,train
20588,18,train
20589,17,train
20590,10,train
20591,38,train
20592,13,train
20593,18,train
20594,38,train
20595,5,train
20596,4,train
20597,4,train
20598,33,train
20599,38,train
20600,10,train
20601,31,train
20602,38,train
20603,3,train
20604,2,train
20605,7,train
20606,42,train
20607,3,train
20608,35,train
20609,31,train
20610,1,train
20611,8,train
20612,12,train
20613,25,train
20614,3,train
20615,17,train
20616,5,train
20617,25,train
20618,8,train
20619,5,train
20620,5,train
20621,29,train
20622,38,train
20623,1,train
20624,14,train
20625,16,train
20626,8,train
20627,18,train
20628,10,train
20629,1,train
20630,27,train
20631,14,train
20632,2,train
20633,19,train
20634,35,train
20635,34,train
20636,11,train
20637,7,train
20638,11,train
20639,6,train
20640,8,train
20641,1,train
20642,10,train
20643,6,train
20644,32,train
20645,23,train
20646,1,train
20647,27,train
20648,8,train
20649,18,train
20650,15,train
20651,4,train
20652,8,train
20653,1,train
20654,2,train
20655,11,train
20656,3,train
20657,5,train
20658,35,train
20659,8,train
20660,17,train
20661,13,train
20662,38,train
20663,5,train
20664,2,train
20665,17,train
20666,12,train
20667,2,train
20668,12,train
20669,38,train
20670,4,train
20671,4,train
20672,35,train
20673,3,train
20674,4,train
20675,12,train
20676,30,train
20677,22,train
20678,7,train
20679,12,train
20680,13,train
20681,27,train
20682,4,train
20683,2,train
20684,33,train
20685,3,train
20686,8,train
20687,12,train
20688,4,train
20689,17,train
20690,15,train
20691,13,train
20692,10,train
20693,26,train
20694,19,train
20695,38,train
20696,2,train
20697,15,train
20698,35,train
20699,2,train
20700,16,train
20701,11,train
20702,30,train
20703,1,train
20704,40,train
20705,23,train
20706,8,train
20707,4,train
20708,25,train
20709,38,train
20710,7,train
20711,21,train
20712,5,train
20713,4,train
20714,18,train
20715,0,train
20716,18,train
20717,4,train
20718,24,train
20719,10,train
20720,11,train
20721,38,train
20722,19,train
20723,1,train
20724,11,train
20725,18,train
20726,25,train
20727,8,train
20728,19,train
20729,1,train
20730,9,train
20731,17,train
20732,21,train
20733,2,train
20734,10,train
20735,2,train
20736,31,train
20737,11,train
20738,18,train
20739,11,train
20740,25,train
20741,13,train
20742,23,train
20743,18,train
20744,15,train
20745,24,train
20746,20,train
20747,21,train
20748,15,train
20749,2,train
20750,13,train
20751,10,train
20752,1,train
20753,1,train
20754,13,train
20755,1,train
20756,26,train
20757,13,train
20758,31,train
20759,9,train
20760,9,train
20761,12,train
20762,40,train
20763,2,train
20764,12,train
20765,30,train
20766,25,train
20767,2,train
20768,35,train
20769,18,train
20770,7,train
20771,1,train
20772,3,train
20773,4,train
20774,5,train
20775,3,train
20776,7,train
20777,12,train
20778,5,train
20779,2,train
20780,1,train
20781,25,train
20782,16,train
20783,23,train
20784,40,train
20785,25,train
20786,25,train
20787,13,train
20788,35,train
20789,25,train
20790,30,train
20791,7,train
20792,15,train
20793,3,train
20794,1,train
20795,22,train
20796,25,train
20797,4,train
20798,28,train
20799,23,train
20800,1,train
20801,10,train
20802,11,train
20803,2,train
20804,5,train
20805,1,train
20806,10,train
20807,12,train
20808,1,train
20809,38,train
20810,14,train
20811,38,train
20812,31,train
20813,4,train
20814,38,train
20815,31,train
20816,38,train
20817,25,train
20818,3,train
20819,2,train
20820,11,train
20821,14,train
20822,13,train
20823,4,train
20824,28,train
20825,38,train
20826,31,train
20827,13,train
20828,31,train
20829,31,train
20830,1,train
20831,11,train
20832,41,train
20833,10,train
20834,10,train
20835,7,train
20836,13,train
20837,14,train
20838,10,train
20839,12,train
20840,12,train
20841,5,train
20842,2,train
20843,38,train
20844,4,train
20845,13,train
20846,31,train
20847,3,train
20848,13,train
20849,19,train
20850,11,train
20851,5,train
20852,23,train
20853,8,train
20854,10,train
20855,13,train
20856,0,train
20857,33,train
20858,31,train
20859,8,train
20860,2,train
20861,23,train
20862,4,train
20863,25,train
20864,7,train
20865,11,train
20866,30,train
20867,5,train
20868,7,train
20869,1,train
20870,10,train
20871,0,train
20872,1,train
20873,8,train
20874,26,train
20875,4,train
20876,7,train
20877,18,train
20878,7,train
20879,20,train
20880,15,train
20881,22,train
20882,7,train
20883,37,train
20884,2,train
20885,12,train
20886,11,train
20887,10,train
20888,38,train
20889,15,train
20890,19,train
20891,12,train
20892,12,train
20893,8,train
20894,35,train
20895,1,train
20896,13,train
20897,26,train
20898,30,train
20899,33,train
20900,10,train
20901,17,train
20902,2,train
20903,9,train
20904,28,train
20905,10,train
20906,6,train
20907,5,train
20908,9,train
20909,2,train
20910,16,train
20911,22,train
20912,5,train
20913,7,train
20914,11,train
20915,39,train
20916,13,train
20917,1,train
20918,25,train
20919,38,train
20920,10,train
20921,25,train
20922,1,train
20923,5,train
20924,38,train
20925,26,train
20926,2,train
20927,13,train
20928,40,train
20929,18,train
20930,1,train
20931,11,train
20932,13,train
20933,35,train
20934,38,train
20935,38,train
20936,13,train
20937,36,train
20938,2,train
20939,37,train
20940,23,train
20941,38,train
20942,36,train
20943,2,train
20944,3,train
20945,1,train
20946,35,train
20947,14,train
20948,10,train
20949,13,train
20950,1,train
20951,10,train
20952,25,train
20953,17,train
20954,5,train
20955,5,train
20956,13,train
20957,33,train
20958,1,train
20959,5,train
20960,25,train
20961,26,train
20962,7,train
20963,29,train
20964,5,train
20965,12,train
20966,38,train
20967,13,train
20968,4,train
20969,0,train
20970,7,train
20971,38,train
20972,40,train
20973,30,train
20974,2,train
20975,2,train
20976,33,train
20977,1,train
20978,5,train
20979,3,train
20980,29,train
20981,4,train
20982,10,train
20983,35,train
20984,38,train
20985,0,train
20986,38,train
20987,1,train
20988,11,train
20989,2,train
20990,9,train
20991,25,train
20992,16,train
20993,25,train
20994,25,train
20995,18,train
20996,18,train
20997,13,train
20998,17,train
20999,10,train
21000,9,train
21001,4,train
21002,35,train
21003,37,train
21004,33,train
21005,15,train
21006,26,train
21007,26,train
21008,12,train
21009,8,train
21010,13,train
21011,5,train
21012,15,train
21013,38,train
21014,28,train
21015,5,train
21016,11,train
21017,10,train
21018,4,train
21019,7,train
21020,34,train
21021,3,train
21022,10,train
21023,11,train
21024,1,train
21025,27,train
21026,34,train
21027,6,train
21028,4,train
21029,24,train
21030,25,train
21031,10,train
21032,32,train
21033,2,train
21034,12,train
21035,30,train
21036,28,train
21037,8,train
21038,13,train
21039,12,train
21040,38,train
21041,12,train
21042,1,train
21043,6,train
21044,5,train
21045,38,train
21046,29,train
21047,22,train
21048,10,train
21049,7,train
21050,3,train
21051,36,train
21052,10,train
21053,1,train
21054,5,train
21055,5,train
21056,35,train
21057,8,train
21058,38,train
21059,7,train
21060,19,train
21061,21,train
21062,3,train
21063,10,train
21064,38,train
21065,10,train
21066,34,train
21067,4,train
21068,33,train
21069,16,train
21070,10,train
21071,34,train
21072,38,train
21073,1,train
21074,5,train
21075,34,train
21076,1,train
21077,17,train
21078,10,train
21079,4,train
21080,18,train
21081,18,train
21082,15,train
21083,23,train
21084,12,train
21085,1,train
21086,2,train
21087,5,train
21088,11,train
21089,4,train
21090,7,train
21091,11,train
21092,38,train
21093,7,train
21094,18,train
21095,25,train
21096,28,train
21097,11,train
21098,12,train
21099,40,train
21100,1,train
21101,1,train
21102,1,train
21103,4,train
21104,2,train
21105,13,train
21106,4,train
21107,5,train
21108,41,train
21109,12,train
21110,17,train
21111,1,train
21112,8,train
21113,10,train
21114,14,train
21115,5,train
21116,14,train
21117,27,train
21118,11,train
21119,1,train
21120,9,train
21121,16,train
21122,35,train
21123,14,train
21124,7,train
21125,26,train
21126,18,train
21127,0,train
21128,2,train
21129,9,train
21130,25,train
21131,28,train
21132,10,train
21133,17,train
21134,7,train
21135,4,train
21136,5,train
21137,29,train
21138,34,train
21139,12,train
21140,2,train
21141,9,train
21142,29,train
21143,5,train
21144,12,train
21145,4,train
21146,42,train
21147,8,train
21148,6,train
21149,2,train
21150,12,train
21151,27,train
21152,12,train
21153,18,train
21154,13,train
21155,5,train
21156,26,train
21157,42,train
21158,10,train
21159,9,train
21160,41,train
21161,13,train
21162,4,train
21163,38,train
21164,23,train
21165,3,train
21166,13,train
21167,1,train
21168,31,train
21169,37,train
21170,18,train
21171,3,train
21172,3,train
21173,12,train
21174,7,train
21175,9,train
21176,10,train
21177,38,train
21178,12,train
21179,27,train
21180,2,train
21181,1,train
21182,11,train
21183,2,train
21184,4,train
21185,35,train
21186,10,train
21187,12,train
21188,19,train
21189,4,train
21190,27,train
21191,1,train
21192,38,train
21193,8,train
21194,11,train
21195,10,train
21196,8,train
21197,33,train
21198,8,train
21199,1,train
21200,34,train
21201,6,train
21202,38,train
21203,3,train
21204,23,train
21205,14,train
21206,1,train
21207,38,train
21208,42,train
21209,8,train
21210,3,train
21211,9,train
21212,21,train
21213,26,train
21214,4,train
21215,18,train
21216,7,train
21217,7,train
21218,12,train
21219,38,train
21220,8,train
21221,8,train
21222,28,train
21223,42,train
21224,31,train
21225,24,train
21226,23,train
21227,6,train
21228,10,train
21229,15,train
21230,4,train
21231,8,train
21232,1,train
21233,32,train
21234,7,train
21235,4,train
21236,11,train
21237,28,train
21238,8,train
21239,17,train
21240,17,train
21241,2,train
21242,1,train
21243,25,train
21244,3,train
21245,8,train
21246,5,train
21247,9,train
21248,9,train
21249,21,train
21250,41,train
21251,28,train
21252,38,train
21253,3,train
21254,13,train
21255,39,train
21256,9,train
21257,31,train
21258,3,train
21259,6,train
21260,8,train
21261,42,train
21262,25,train
21263,16,train
21264,9,train
21265,9,train
21266,16,train
21267,2,train
21268,17,train
21269,2,train
21270,7,train
21271,25,train
21272,3,train
21273,25,train
21274,12,train
21275,39,train
21276,29,train
21277,2,train
21278,2,train
21279,13,train
21280,9,train
21281,35,train
21282,7,train
21283,8,train
21284,10,train
21285,12,train
21286,9,train
21287,10,train
21288,40,train
21289,38,train
21290,17,train
21291,10,train
21292,2,train
21293,16,train
21294,4,train
21295,14,train
21296,3,train
21297,7,train
21298,7,train
21299,19,train
21300,13,train
21301,2,train
21302,13,train
21303,7,train
21304,14,train
21305,8,train
21306,4,train
21307,2,train
21308,7,train
21309,8,train
21310,21,train
21311,33,train
21312,25,train
21313,40,train
21314,5,train
21315,18,train
21316,18,train
21317,2,train
21318,2,train
21319,4,train
21320,21,train
21321,17,train
21322,10,train
21323,4,train
21324,5,train
21325,5,train
21326,31,train
21327,31,train
21328,33,train
21329,10,train
21330,17,train
21331,5,train
21332,17,train
21333,25,train
21334,4,train
21335,13,train
21336,10,train
21337,12,train
21338,12,train
21339,35,train
21340,41,train
21341,1,train
21342,36,train
21343,7,train
21344,18,train
21345,1,train
21346,10,train
21347,1,train
21348,38,train
21349,1,train
21350,2,train
21351,0,train
21352,7,train
21353,8,train
21354,3,train
21355,12,train
21356,36,train
21357,2,train
21358,22,train
21359,28,train
21360,38,train
21361,13,train
21362,10,train
21363,35,train
21364,2,train
21365,40,train
21366,1,train
21367,40,train
21368,3,train
21369,38,train
21370,40,train
21371,16,train
21372,4,train
21373,8,train
21374,10,train
21375,9,train
21376,38,train
21377,11,train
21378,17,train
21379,33,train
21380,1,train
21381,5,train
21382,38,train
21383,3,train
21384,25,train
21385,9,train
21386,2,train
21387,38,train
21388,3,train
21389,36,train
21390,10,train
21391,2,train
21392,9,train
21393,27,train
21394,30,train
21395,17,train
21396,13,train
21397,2,train
21398,4,train
21399,38,train
21400,5,train
21401,28,train
21402,35,train
21403,2,train
21404,10,train
21405,4,train
21406,3,train
21407,38,train
21408,9,train
21409,36,train
21410,28,train
21411,24,train
21412,40,train
21413,13,train
21414,4,train
21415,18,train
21416,15,train
21417,25,train
21418,1,train
21419,38,train
21420,18,train
21421,38,train
21422,1,train
21423,2,train
21424,25,train
21425,22,train
21426,12,train
21427,4,train
21428,38,train
21429,28,train
21430,9,train
21431,11,train
21432,32,train
21433,12,train
21434,15,train
21435,15,train
21436,6,train
21437,17,train
21438,10,train
21439,27,train
21440,38,train
21441,1,train
21442,10,train
21443,26,train
21444,12,train
21445,26,train
21446,28,train
21447,39,train
21448,28,train
21449,7,train
21450,23,train
21451,4,train
21452,10,train
21453,35,train
21454,9,train
21455,41,train
21456,17,train
21457,15,train
21458,8,train
21459,26,train
21460,35,train
21461,12,train
21462,28,train
21463,8,train
21464,3,train
21465,1,train
21466,3,train
21467,36,train
21468,3,train
21469,8,train
21470,38,train
21471,5,train
21472,9,train
21473,2,train
21474,38,train
21475,4,train
21476,38,train
21477,13,train
21478,12,train
21479,33,train
21480,13,train
21481,5,train
21482,40,train
21483,2,train
21484,10,train
21485,7,train
21486,12,train
21487,8,train
21488,14,train
21489,24,train
21490,18,train
21491,13,train
21492,13,train
21493,5,train
21494,7,train
21495,4,train
21496,12,train
21497,32,train
21498,10,train
21499,31,train
21500,13,train
21501,13,train
21502,1,train
21503,11,train
21504,25,train
21505,37,train
21506,35,train
21507,35,train
21508,1,train
21509,6,train
21510,9,train
21511,4,train
21512,25,train
21513,16,train
21514,32,train
21515,14,train
21516,4,train
21517,2,train
21518,6,train
21519,22,train
21520,20,train
21521,28,train
21522,4,train
21523,2,train
21524,40,train
21525,10,train
21526,4,train
21527,8,train
21528,8,train
21529,8,train
21530,12,train
21531,2,train
21532,5,train
21533,18,train
21534,3,train
21535,3,train
21536,13,train
21537,11,train
21538,1,train
21539,14,train
21540,11,train
21541,11,train
21542,15,train
21543,2,train
21544,25,train
21545,15,train
21546,5,train
21547,36,train
21548,12,train
21549,25,train
21550,10,train
21551,19,train
21552,28,train
21553,38,train
21554,18,train
21555,2,train
21556,17,train
21557,1,train
21558,32,train
21559,8,train
21560,9,train
21561,5,train
21562,32,train
21563,9,train
21564,38,train
21565,38,train
21566,9,train
21567,28,train
21568,12,train
21569,7,train
21570,2,train
21571,9,train
21572,17,train
21573,8,train
21574,26,train
21575,5,train
21576,1,train
21577,17,train
21578,11,train
21579,17,train
21580,13,train
21581,39,train
21582,12,train
21583,18,train
21584,4,train
21585,33,train
21586,35,train
21587,11,train
21588,3,train
21589,1,train
21590,12,train
21591,5,train
21592,2,train
21593,7,train
21594,5,train
21595,35,train
21596,1,train
21597,26,train
21598,14,train
21599,10,train
21600,3,train
21601,12,train
21602,4,train
21603,8,train
21604,8,train
21605,12,train
21606,20,train
21607,9,train
21608,38,train
21609,33,train
21610,34,train
21611,34,train
21612,23,train
21613,2,train
21614,31,train
21615,35,train
21616,3,train
21617,31,train
21618,33,train
21619,20,train
21620,22,train
21621,5,train
21622,2,train
21623,1,train
21624,28,train
21625,5,train
21626,5,train
21627,10,train
21628,18,train
21629,12,train
21630,9,train
21631,25,train
21632,0,train
21633,20,train
21634,28,train
21635,10,train
21636,38,train
21637,12,train
21638,11,train
21639,34,train
21640,1,train
21641,10,train
21642,23,train
21643,14,train
21644,2,train
21645,21,train
21646,38,train
21647,17,train
21648,5,train
21649,1,train
21650,12,train
21651,0,train
21652,2,train
21653,11,train
21654,15,train
21655,17,train
21656,14,train
21657,8,train
21658,35,train
21659,18,train
21660,5,train
21661,31,train
21662,10,train
21663,20,train
21664,6,train
21665,6,train
21666,38,train
21667,3,train
21668,38,train
21669,35,train
21670,1,train
21671,38,train
21672,1,train
21673,5,train
21674,13,train
21675,35,train
21676,9,train
21677,25,train
21678,10,train
21679,26,train
21680,42,train
21681,20,train
21682,2,train
21683,25,train
21684,13,train
21685,8,train
21686,14,train
21687,8,train
21688,38,train
21689,10,train
21690,4,train
21691,26,train
21692,3,train
21693,1,train
21694,28,train
21695,19,train
21696,2,train
21697,3,train
21698,2,train
21699,4,train
21700,10,train
21701,1,train
21702,13,train
21703,13,train
21704,13,train
21705,1,train
21706,23,train
21707,9,train
21708,36,train
